PlayerName,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
Ja Morant,22025,1629630,0022500161,"Nov 03, 2025",MEM vs. DET,L,35,5,16,0.313,0,4,0.0,8,9,0.889,0,5,5,10,1,0,5,2,18,-5,1
Ja Morant,22025,1629630,0022500024,"Oct 31, 2025",MEM vs. LAL,L,31,3,14,0.214,0,6,0.0,2,2,1.0,0,1,1,7,1,0,1,1,8,-4,1
CJ McCollum,22025,203468,0022500073,"Nov 28, 2025",WAS @ IND,L,30,5,13,0.385,1,5,0.2,0,0,0.0,0,1,1,2,2,0,0,1,11,-20,1
CJ McCollum,22025,203468,0022500057,"Nov 25, 2025",WAS vs. ATL,W,37,17,25,0.68,10,13,0.769,2,4,0.5,0,5,5,4,1,0,2,1,46,19,1
CJ McCollum,22025,203468,0022500271,"Nov 22, 2025",WAS @ CHI,L,27,7,15,0.467,3,5,0.6,1,1,1.0,1,1,2,3,0,1,1,5,18,-7,1
CJ McCollum,22025,203468,0022500050,"Nov 21, 2025",WAS @ TOR,L,26,8,15,0.533,2,7,0.286,2,3,0.667,0,3,3,3,1,0,2,2,20,-11,1
CJ McCollum,22025,203468,0022500259,"Nov 19, 2025",WAS @ MIN,L,31,6,15,0.4,2,6,0.333,0,0,0.0,1,4,5,4,0,0,1,1,14,1,1
CJ McCollum,22025,203468,0022500235,"Nov 16, 2025",WAS vs. BKN,L,32,6,12,0.5,3,7,0.429,2,2,1.0,1,1,2,3,2,0,1,3,17,0,1
CJ McCollum,22025,203468,0022500218,"Nov 12, 2025",WAS @ HOU,L,29,2,11,0.182,2,5,0.4,4,5,0.8,0,2,2,3,0,1,0,1,10,-8,1
Trae Young,22025,1629027,0022500130,"Oct 29, 2025",ATL @ BKN,W,7,2,4,0.5,0,0,0.0,2,3,0.667,0,1,1,1,0,1,1,1,6,-1,1
Trae Young,22025,1629027,0022500115,"Oct 27, 2025",ATL @ CHI,L,34,7,22,0.318,1,10,0.1,6,7,0.857,0,3,3,17,0,0,1,2,21,-5,1
Trae Young,22025,1629027,0022500101,"Oct 25, 2025",ATL vs. OKC,L,30,5,12,0.417,2,3,0.667,3,4,0.75,0,4,4,10,0,0,5,2,15,-12,1
Trae Young,22025,1629027,0022500090,"Oct 24, 2025",ATL @ ORL,W,34,7,18,0.389,1,6,0.167,10,12,0.833,0,1,1,6,3,0,1,0,25,8,1
Trae Young,22025,1629027,0022500082,"Oct 22, 2025",ATL vs. TOR,L,34,5,14,0.357,1,7,0.143,11,13,0.846,0,1,1,5,1,0,2,4,22,-14,1
Amen Thompson,22025,1641708,0022500301,"Nov 30, 2025",HOU @ UTA,W,31,2,8,0.25,0,0,0.0,1,3,0.333,2,6,8,9,1,0,3,2,5,18,1
Amen Thompson,22025,1641708,0022500066,"Nov 26, 2025",HOU @ GSW,W,38,4,12,0.333,0,3,0.0,2,2,1.0,4,10,14,3,1,0,2,4,10,2,1
Amen Thompson,22025,1641708,0022500290,"Nov 24, 2025",HOU @ PHX,W,37,10,16,0.625,1,1,1.0,7,7,1.0,2,5,7,8,0,1,4,4,28,25,1
Amen Thompson,22025,1641708,0022500054,"Nov 21, 2025",HOU vs. DEN,L,43,10,18,0.556,1,2,0.5,1,1,1.0,4,3,7,2,2,0,3,3,22,-10,1
Amen Thompson,22025,1641708,0022500255,"Nov 19, 2025",HOU @ CLE,W,40,6,14,0.429,0,1,0.0,0,0,0.0,3,6,9,6,5,0,1,4,12,8,1
Amen Thompson,22025,1641708,0022500236,"Nov 16, 2025",HOU vs. ORL,W,39,4,13,0.308,0,1,0.0,4,4,1.0,2,8,10,2,0,0,1,2,12,7,1
Amen Thompson,22025,1641708,0022500042,"Nov 14, 2025",HOU vs. POR,W,32,6,17,0.353,0,4,0.0,7,7,1.0,1,1,2,4,1,1,0,1,19,24,1
Jordan Poole,22025,1629673,0022500168,"Nov 04, 2025",NOP vs. CHA,W,27,3,14,0.214,1,6,0.167,4,4,1.0,0,2,2,6,0,0,3,4,11,-1,1
Jordan Poole,22025,1629673,0022500148,"Nov 02, 2025",NOP @ OKC,L,24,2,11,0.182,2,9,0.222,5,6,0.833,0,1,1,3,1,0,2,0,11,-26,1
Jordan Poole,22025,1629673,0022500027,"Oct 31, 2025",NOP @ LAC,L,33,9,15,0.6,7,13,0.538,5,5,1.0,0,2,2,2,0,1,5,2,30,1,1
Jordan Poole,22025,1629673,0022500134,"Oct 29, 2025",NOP @ DEN,L,22,2,11,0.182,1,7,0.143,4,4,1.0,1,0,1,2,0,0,1,2,9,-35,1
Jordan Poole,22025,1629673,0022500117,"Oct 27, 2025",NOP vs. BOS,L,34,5,14,0.357,3,8,0.375,9,9,1.0,1,1,2,4,1,0,1,3,22,-16,1
Jordan Poole,22025,1629673,0022500095,"Oct 24, 2025",NOP vs. SAS,L,41,8,20,0.4,3,9,0.333,2,2,1.0,1,3,4,5,0,1,3,4,21,-15,1
Jordan Poole,22025,1629673,0022500085,"Oct 22, 2025",NOP @ MEM,L,31,6,14,0.429,3,7,0.429,2,2,1.0,0,0,0,2,0,0,0,3,17,1,1
Domantas Sabonis,22025,1627734,0022500234,"Nov 16, 2025",SAC @ SAS,L,36,7,14,0.5,0,1,0.0,3,4,0.75,3,10,13,5,3,0,3,3,17,-7,1
Domantas Sabonis,22025,1627734,0022500044,"Nov 14, 2025",SAC @ MIN,L,39,14,24,0.583,1,2,0.5,5,8,0.625,4,7,11,3,0,1,2,5,34,-17,1
Domantas Sabonis,22025,1627734,0022500223,"Nov 12, 2025",SAC vs. ATL,L,26,4,9,0.444,0,1,0.0,4,4,1.0,0,5,5,2,2,0,4,2,12,-38,1
Domantas Sabonis,22025,1627734,0022500212,"Nov 11, 2025",SAC vs. DEN,L,26,8,12,0.667,1,3,0.333,2,4,0.5,2,6,8,4,0,0,0,6,19,-18,1
Domantas Sabonis,22025,1627734,0022500197,"Nov 09, 2025",SAC vs. MIN,L,30,5,17,0.294,0,2,0.0,10,12,0.833,5,8,13,3,1,0,3,4,20,-19,1
Domantas Sabonis,22025,1627734,0022500162,"Nov 03, 2025",SAC @ DEN,L,37,5,10,0.5,0,0,0.0,3,4,0.75,4,13,17,5,1,0,2,3,13,-14,1
Domantas Sabonis,22025,1627734,0022500142,"Nov 01, 2025",SAC @ MIL,W,37,8,13,0.615,0,2,0.0,8,10,0.8,5,8,13,6,1,0,3,5,24,5,1
Andrew Nembhard,22025,1629614,0022500295,"Nov 29, 2025",IND vs. CHI,W,32,5,10,0.5,2,7,0.286,2,3,0.667,0,1,1,6,0,0,3,4,14,-12,1
Andrew Nembhard,22025,1629614,0022500063,"Nov 26, 2025",IND @ TOR,L,35,2,10,0.2,1,5,0.2,4,6,0.667,0,4,4,4,2,0,2,2,9,-20,1
Andrew Nembhard,22025,1629614,0022500283,"Nov 24, 2025",IND vs. DET,L,37,4,14,0.286,2,6,0.333,2,4,0.5,0,1,1,6,4,0,1,4,12,-6,1
Andrew Nembhard,22025,1629614,0022500048,"Nov 21, 2025",IND @ CLE,L,33,11,20,0.55,3,5,0.6,7,7,1.0,0,1,1,8,2,0,0,3,32,-11,1
Andrew Nembhard,22025,1629614,0022500256,"Nov 19, 2025",IND vs. CHA,W,34,6,15,0.4,1,4,0.25,3,5,0.6,1,1,2,7,0,0,6,2,16,-9,1
Andrew Nembhard,22025,1629614,0022500242,"Nov 17, 2025",IND @ DET,L,32,4,10,0.4,1,3,0.333,6,6,1.0,1,0,1,4,0,1,5,2,15,-14,1
Andrew Nembhard,22025,1629614,0022500230,"Nov 15, 2025",IND vs. TOR,L,31,7,12,0.583,4,5,0.8,4,4,1.0,0,4,4,5,0,1,1,2,22,-14,1
Stephon Castle,22025,1642264,0022500234,"Nov 16, 2025",SAS vs. SAC,W,16,1,4,0.25,1,2,0.5,1,2,0.5,0,0,0,5,1,0,3,2,4,-3,1
Stephon Castle,22025,1642264,0022500047,"Nov 14, 2025",SAS vs. GSW,L,36,4,6,0.667,0,1,0.0,5,8,0.625,2,7,9,6,1,1,4,5,13,-10,1
Stephon Castle,22025,1642264,0022500220,"Nov 12, 2025",SAS vs. GSW,L,31,9,16,0.563,0,3,0.0,5,7,0.714,3,7,10,10,0,0,2,5,23,8,1
Stephon Castle,22025,1642264,0022500202,"Nov 10, 2025",SAS @ CHI,W,32,8,18,0.444,1,3,0.333,2,2,1.0,1,4,5,11,3,0,1,3,19,15,1
Stephon Castle,22025,1642264,0022500188,"Nov 08, 2025",SAS vs. NOP,W,35,6,14,0.429,0,6,0.0,4,4,1.0,3,1,4,13,1,0,2,6,16,-4,1
Stephon Castle,22025,1642264,0022500032,"Nov 07, 2025",SAS vs. HOU,W,36,5,12,0.417,0,4,0.0,4,5,0.8,2,4,6,13,2,1,5,3,14,25,1
Stephon Castle,22025,1642264,0022500179,"Nov 05, 2025",SAS @ LAL,L,37,3,11,0.273,1,5,0.2,9,11,0.818,0,5,5,8,3,0,6,4,16,7,1
Andrew Wiggins,22025,203952,0022500296,"Nov 29, 2025",MIA vs. DET,L,37,10,15,0.667,2,4,0.5,9,9,1.0,2,4,6,4,3,0,1,3,31,12,1
Andrew Wiggins,22025,203952,0022500062,"Nov 26, 2025",MIA vs. MIL,W,31,4,11,0.364,1,6,0.167,2,3,0.667,2,0,2,3,0,2,1,1,11,-4,1
Andrew Wiggins,22025,203952,0022500257,"Nov 19, 2025",MIA vs. GSW,W,34,7,16,0.438,2,4,0.5,1,2,0.5,1,5,6,1,2,1,1,4,17,25,1
Andrew Wiggins,22025,203952,0022500244,"Nov 17, 2025",MIA vs. NYK,W,33,3,15,0.2,0,4,0.0,0,0,0.0,0,4,4,4,0,1,0,3,6,1,1
Andrew Wiggins,22025,203952,0022500039,"Nov 14, 2025",MIA @ NYK,L,36,6,18,0.333,1,6,0.167,2,2,1.0,5,2,7,3,0,1,3,4,15,-15,1
Andrew Wiggins,22025,203952,0022500217,"Nov 12, 2025",MIA vs. CLE,L,33,7,13,0.538,2,5,0.4,1,2,0.5,2,7,9,6,0,2,5,3,17,-9,1
Andrew Wiggins,22025,203952,0022500201,"Nov 10, 2025",MIA vs. CLE,W,37,8,13,0.615,2,5,0.4,5,6,0.833,1,1,2,5,1,0,2,2,23,0,1
Brandon Miller,22025,1641706,0022500294,"Nov 29, 2025",CHA vs. TOR,W,25,1,13,0.077,0,6,0.0,5,5,1.0,1,1,2,3,0,2,1,2,7,-7,1
Brandon Miller,22025,1641706,0022500071,"Nov 28, 2025",CHA vs. CHI,W,32,10,19,0.526,5,11,0.455,2,3,0.667,1,4,5,1,0,3,1,0,27,8,1
Brandon Miller,22025,1641706,0022500061,"Nov 26, 2025",CHA vs. NYK,L,28,5,12,0.417,4,9,0.444,4,4,1.0,0,4,4,3,2,0,4,2,18,-14,1
Brandon Miller,22025,1641706,0022500268,"Nov 22, 2025",CHA vs. LAC,L,26,8,18,0.444,2,10,0.2,3,3,1.0,0,1,1,3,1,1,0,3,21,-3,1
Brandon Miller,22025,1641706,0022500102,"Oct 25, 2025",CHA @ PHI,L,9,2,6,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,1,4,-12,1
Brandon Miller,22025,1641706,0022500080,"Oct 22, 2025",CHA vs. BKN,W,31,8,19,0.421,2,9,0.222,7,10,0.7,0,0,0,7,1,1,1,4,25,14,1
Kelly Oubre Jr.,22025,1626162,0022500041,"Nov 14, 2025",PHI @ DET,L,15,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,1,2,0,1,1,3,-14,1
Kelly Oubre Jr.,22025,1626162,0022500209,"Nov 11, 2025",PHI vs. BOS,W,31,5,11,0.455,0,5,0.0,2,2,1.0,2,5,7,0,0,0,2,5,12,-5,1
Kelly Oubre Jr.,22025,1626162,0022500195,"Nov 09, 2025",PHI vs. DET,L,36,5,13,0.385,1,6,0.167,2,2,1.0,2,3,5,3,0,1,3,3,13,-16,1
Kelly Oubre Jr.,22025,1626162,0022500184,"Nov 08, 2025",PHI vs. TOR,W,37,8,15,0.533,1,6,0.167,2,3,0.667,1,3,4,1,0,2,2,4,19,5,1
Kelly Oubre Jr.,22025,1626162,0022500171,"Nov 05, 2025",PHI @ CLE,L,38,7,16,0.438,4,8,0.5,1,2,0.5,1,2,3,2,2,0,1,4,19,-5,1
Kelly Oubre Jr.,22025,1626162,0022500167,"Nov 04, 2025",PHI @ CHI,L,33,7,11,0.636,2,4,0.5,2,2,1.0,0,3,3,2,2,2,1,4,18,2,1
Kelly Oubre Jr.,22025,1626162,0022500149,"Nov 02, 2025",PHI @ BKN,W,33,12,21,0.571,3,9,0.333,2,2,1.0,0,3,3,0,1,1,2,2,29,9,1
Jrue Holiday,22025,201950,0022500042,"Nov 14, 2025",POR @ HOU,L,29,4,9,0.444,3,7,0.429,2,2,1.0,2,2,4,6,2,0,2,1,13,-23,1
Jrue Holiday,22025,201950,0022500219,"Nov 12, 2025",POR @ NOP,W,37,6,12,0.5,3,7,0.429,2,2,1.0,0,4,4,12,0,0,3,2,17,-4,1
Jrue Holiday,22025,201950,0022500200,"Nov 10, 2025",POR @ ORL,L,36,6,14,0.429,1,4,0.25,0,0,0.0,2,5,7,7,2,1,3,0,13,14,1
Jrue Holiday,22025,201950,0022500187,"Nov 08, 2025",POR @ MIA,L,35,6,19,0.316,3,10,0.3,3,4,0.75,3,6,9,13,4,0,3,3,18,-6,1
Jrue Holiday,22025,201950,0022500180,"Nov 05, 2025",POR vs. OKC,W,35,7,16,0.438,6,10,0.6,2,2,1.0,1,5,6,3,1,0,4,0,22,-5,1
Jrue Holiday,22025,201950,0022500163,"Nov 03, 2025",POR vs. LAL,L,36,4,11,0.364,0,6,0.0,0,0,0.0,2,1,3,6,1,0,2,3,8,-9,1
Jrue Holiday,22025,201950,0022500026,"Oct 31, 2025",POR vs. DEN,W,32,4,13,0.308,2,7,0.286,1,2,0.5,0,3,3,13,2,0,2,2,11,4,1
Cooper Flagg,22025,1642843,0022500300,"Nov 29, 2025",DAL @ LAC,W,38,13,22,0.591,0,3,0.0,9,11,0.818,1,7,8,2,0,0,3,3,35,-5,1
Cooper Flagg,22025,1642843,0022500078,"Nov 28, 2025",DAL @ LAL,L,36,5,11,0.455,1,3,0.333,2,2,1.0,1,6,7,11,3,0,1,4,13,-8,1
Cooper Flagg,22025,1642843,0022500286,"Nov 24, 2025",DAL @ MIA,L,34,5,14,0.357,0,4,0.0,2,2,1.0,3,4,7,3,2,0,3,2,12,-10,1
Cooper Flagg,22025,1642843,0022500273,"Nov 22, 2025",DAL vs. MEM,L,33,4,15,0.267,1,3,0.333,3,4,0.75,2,5,7,1,1,1,1,2,12,-5,1
Cooper Flagg,22025,1642843,0022500052,"Nov 21, 2025",DAL vs. NOP,W,32,12,19,0.632,0,4,0.0,5,6,0.833,2,5,7,5,2,0,2,2,29,9,1
Cooper Flagg,22025,1642843,0022500246,"Nov 17, 2025",DAL @ MIN,L,27,6,10,0.6,2,3,0.667,1,2,0.5,0,1,1,2,0,0,1,1,15,-27,1
Cooper Flagg,22025,1642843,0022500238,"Nov 16, 2025",DAL vs. POR,W,37,9,16,0.563,1,3,0.333,2,3,0.667,2,6,8,5,1,2,0,3,21,10,1
LeBron James,22025,2544,0022500078,"Nov 28, 2025",LAL vs. DAL,W,34,5,13,0.385,2,6,0.333,1,4,0.25,1,4,5,7,1,0,2,1,13,13,1
LeBron James,22025,2544,0022500059,"Nov 25, 2025",LAL vs. LAC,W,32,9,15,0.6,2,5,0.4,5,6,0.833,1,5,6,6,1,1,3,3,25,18,1
LeBron James,22025,2544,0022500282,"Nov 23, 2025",LAL @ UTA,W,34,8,18,0.444,0,4,0.0,1,2,0.5,0,6,6,8,1,0,2,2,17,-14,1
LeBron James,22025,2544,0022500253,"Nov 18, 2025",LAL vs. UTA,W,30,4,7,0.571,2,3,0.667,1,4,0.25,1,2,3,12,1,0,1,0,11,1,1
Onyeka Okongwu,22025,1630168,0022500304,"Nov 30, 2025",ATL @ PHI,W,47,5,14,0.357,0,7,0.0,0,0,0.0,3,10,13,6,1,0,4,3,10,9,1
Onyeka Okongwu,22025,1630168,0022500069,"Nov 28, 2025",ATL vs. CLE,W,34,8,14,0.571,2,5,0.4,0,1,0.0,0,7,7,4,2,2,2,5,18,9,1
Onyeka Okongwu,22025,1630168,0022500057,"Nov 25, 2025",ATL @ WAS,L,20,8,14,0.571,3,6,0.5,1,2,0.5,1,2,3,0,0,1,1,3,20,-22,1
Onyeka Okongwu,22025,1630168,0022500276,"Nov 23, 2025",ATL vs. CHA,W,35,8,18,0.444,2,7,0.286,2,2,1.0,0,7,7,3,0,0,1,3,20,1,1
Onyeka Okongwu,22025,1630168,0022500267,"Nov 20, 2025",ATL @ SAS,L,25,6,11,0.545,3,5,0.6,0,0,0.0,2,5,7,5,0,0,2,2,15,-19,1
Onyeka Okongwu,22025,1630168,0022500251,"Nov 18, 2025",ATL vs. DET,L,34,8,13,0.615,4,7,0.571,1,1,1.0,0,1,1,3,1,2,5,6,21,-22,1
Onyeka Okongwu,22025,1630168,0022500239,"Nov 16, 2025",ATL @ PHX,W,37,9,15,0.6,3,9,0.333,6,6,1.0,0,4,4,5,2,2,2,3,27,-5,1
Ivica Zubac,22025,1627826,0022500300,"Nov 29, 2025",LAC vs. DAL,L,38,8,12,0.667,0,0,0.0,3,3,1.0,2,9,11,4,1,1,2,5,19,4,1
Ivica Zubac,22025,1627826,0022500079,"Nov 28, 2025",LAC vs. MEM,L,39,4,11,0.364,0,0,0.0,1,1,1.0,3,9,12,5,0,2,2,3,9,-8,1
Ivica Zubac,22025,1627826,0022500059,"Nov 25, 2025",LAC @ LAL,L,37,5,12,0.417,0,0,0.0,0,2,0.0,6,4,10,4,1,2,1,5,10,-11,1
Ivica Zubac,22025,1627826,0022500278,"Nov 23, 2025",LAC @ CLE,L,33,15,22,0.682,0,0,0.0,3,3,1.0,7,11,18,4,0,0,2,3,33,6,1
Ivica Zubac,22025,1627826,0022500268,"Nov 22, 2025",LAC @ CHA,W,30,9,12,0.75,0,0,0.0,0,0,0.0,2,7,9,6,0,1,1,1,18,17,1
Ivica Zubac,22025,1627826,0022500264,"Nov 20, 2025",LAC @ ORL,L,32,7,16,0.438,0,0,0.0,0,0,0.0,5,14,19,0,0,0,1,2,14,-8,1
Ivica Zubac,22025,1627826,0022500243,"Nov 17, 2025",LAC @ PHI,L,34,7,13,0.538,0,0,0.0,0,0,0.0,5,8,13,1,1,0,0,1,14,-7,1
Nikola Vucevic,22025,202696,0022500295,"Nov 29, 2025",CHI @ IND,L,30,5,14,0.357,2,5,0.4,4,4,1.0,3,5,8,6,1,0,0,1,16,-7,1
Nikola Vucevic,22025,202696,0022500071,"Nov 28, 2025",CHI @ CHA,L,31,6,11,0.545,1,5,0.2,0,0,0.0,4,10,14,3,1,0,2,3,13,12,1
Nikola Vucevic,22025,202696,0022500271,"Nov 22, 2025",CHI vs. WAS,W,27,12,20,0.6,3,7,0.429,1,1,1.0,9,3,12,2,0,0,1,4,28,-1,1
Nikola Vucevic,22025,202696,0022500051,"Nov 21, 2025",CHI vs. MIA,L,21,2,8,0.25,0,4,0.0,2,2,1.0,0,4,4,3,0,0,1,1,6,-9,1
Nikola Vucevic,22025,202696,0022500263,"Nov 19, 2025",CHI @ POR,W,34,11,19,0.579,5,9,0.556,0,0,0.0,1,7,8,2,1,1,3,2,27,-2,1
Nikola Vucevic,22025,202696,0022500248,"Nov 17, 2025",CHI @ DEN,W,29,3,13,0.231,2,8,0.25,0,0,0.0,1,8,9,6,1,0,1,4,8,-12,1
Nikola Vucevic,22025,202696,0022500240,"Nov 16, 2025",CHI @ UTA,L,41,8,17,0.471,3,8,0.375,2,2,1.0,0,12,12,2,0,3,0,3,21,-3,1
Quentin Grimes,22025,1629656,0022500304,"Nov 30, 2025",PHI vs. ATL,L,47,8,15,0.533,4,8,0.5,8,8,1.0,4,6,10,4,2,0,3,4,28,2,1
Quentin Grimes,22025,1629656,0022500070,"Nov 28, 2025",PHI @ BKN,W,43,8,20,0.4,0,6,0.0,3,4,0.75,2,1,3,9,2,0,5,0,19,5,1
Quentin Grimes,22025,1629656,0022500058,"Nov 25, 2025",PHI vs. ORL,L,27,1,9,0.111,0,4,0.0,6,6,1.0,0,3,3,4,0,0,3,2,8,-34,1
Quentin Grimes,22025,1629656,0022500275,"Nov 23, 2025",PHI vs. MIA,L,35,6,14,0.429,2,7,0.286,1,1,1.0,0,0,0,3,0,1,2,5,15,-12,1
Quentin Grimes,22025,1629656,0022500266,"Nov 20, 2025",PHI @ MIL,W,39,4,12,0.333,3,9,0.333,3,4,0.75,0,4,4,4,0,0,1,0,14,8,1
Quentin Grimes,22025,1629656,0022500258,"Nov 19, 2025",PHI vs. TOR,L,32,7,15,0.467,4,8,0.5,3,3,1.0,0,2,2,2,2,0,1,2,21,-5,1
Quentin Grimes,22025,1629656,0022500243,"Nov 17, 2025",PHI vs. LAC,W,36,6,10,0.6,3,6,0.5,4,5,0.8,0,2,2,3,1,2,0,2,19,12,1
Payton Pritchard,22025,1630202,0022500302,"Nov 30, 2025",BOS @ CLE,W,31,15,22,0.682,6,11,0.545,6,6,1.0,0,3,3,3,0,0,2,3,42,10,1
Payton Pritchard,22025,1630202,0022500293,"Nov 29, 2025",BOS @ MIN,L,31,4,14,0.286,1,8,0.125,0,0,0.0,1,4,5,4,1,1,0,0,9,-12,1
Payton Pritchard,22025,1630202,0022500060,"Nov 26, 2025",BOS vs. DET,W,34,5,10,0.5,4,7,0.571,2,2,1.0,1,4,5,2,0,1,1,1,16,1,1
Payton Pritchard,22025,1630202,0022500277,"Nov 23, 2025",BOS vs. ORL,W,34,9,16,0.563,1,4,0.25,0,0,0.0,2,3,5,8,2,0,1,1,19,15,1
Payton Pritchard,22025,1630202,0022500049,"Nov 21, 2025",BOS vs. BKN,L,35,5,13,0.385,3,9,0.333,0,0,0.0,1,2,3,4,0,0,1,1,13,-13,1
Payton Pritchard,22025,1630202,0022500250,"Nov 18, 2025",BOS @ BKN,W,35,6,16,0.375,5,12,0.417,5,5,1.0,2,8,10,5,0,0,3,1,22,11,1
Payton Pritchard,22025,1630202,0022500233,"Nov 16, 2025",BOS vs. LAC,W,33,10,16,0.625,8,13,0.615,2,2,1.0,1,2,3,2,0,0,0,1,30,-15,1
Jaime Jaquez Jr.,22025,1631170,0022500062,"Nov 26, 2025",MIA vs. MIL,W,17,4,6,0.667,1,2,0.5,1,2,0.5,3,1,4,3,0,0,1,2,10,5,1
Jaime Jaquez Jr.,22025,1631170,0022500286,"Nov 24, 2025",MIA vs. DAL,W,33,5,11,0.455,0,1,0.0,3,4,0.75,0,6,6,5,0,0,3,1,13,1,1
Jaime Jaquez Jr.,22025,1631170,0022500275,"Nov 23, 2025",MIA @ PHI,W,33,10,12,0.833,0,0,0.0,2,3,0.667,1,1,2,7,0,0,4,4,22,-4,1
Jaime Jaquez Jr.,22025,1631170,0022500051,"Nov 21, 2025",MIA @ CHI,W,24,5,11,0.455,0,0,0.0,0,0,0.0,2,5,7,7,1,0,3,3,10,12,1
Jaime Jaquez Jr.,22025,1631170,0022500257,"Nov 19, 2025",MIA vs. GSW,W,34,4,12,0.333,0,2,0.0,4,5,0.8,4,1,5,7,2,0,2,2,12,12,1
Jaime Jaquez Jr.,22025,1631170,0022500244,"Nov 17, 2025",MIA vs. NYK,W,32,5,11,0.455,1,2,0.5,2,2,1.0,0,1,1,4,0,0,5,2,13,0,1
Jaime Jaquez Jr.,22025,1631170,0022500039,"Nov 14, 2025",MIA @ NYK,L,34,9,20,0.45,1,2,0.5,4,8,0.5,4,5,9,7,0,0,1,3,23,-5,1
Collin Sexton,22025,1629012,0022500294,"Nov 29, 2025",CHA vs. TOR,W,33,6,11,0.545,2,5,0.4,4,4,1.0,0,1,1,5,3,1,3,0,18,23,1
Collin Sexton,22025,1629012,0022500071,"Nov 28, 2025",CHA vs. CHI,W,26,8,15,0.533,1,4,0.25,4,4,1.0,2,2,4,3,1,2,1,3,21,-6,1
Collin Sexton,22025,1629012,0022500061,"Nov 26, 2025",CHA vs. NYK,L,17,5,6,0.833,0,1,0.0,5,6,0.833,0,1,1,2,0,0,0,0,15,-4,1
Collin Sexton,22025,1629012,0022500276,"Nov 23, 2025",CHA @ ATL,L,36,8,16,0.5,1,6,0.167,5,6,0.833,0,0,0,4,0,0,3,3,22,-3,1
Collin Sexton,22025,1629012,0022500268,"Nov 22, 2025",CHA vs. LAC,L,23,7,13,0.538,0,0,0.0,4,4,1.0,1,2,3,4,0,0,2,1,18,-18,1
Collin Sexton,22025,1629012,0022500256,"Nov 19, 2025",CHA @ IND,L,25,4,13,0.308,0,3,0.0,3,3,1.0,0,0,0,5,1,0,2,2,11,-6,1
Collin Sexton,22025,1629012,0022500245,"Nov 17, 2025",CHA @ TOR,L,28,5,12,0.417,2,6,0.333,5,6,0.833,1,2,3,2,0,0,1,1,17,-4,1
Mikal Bridges,22025,1628969,0022500303,"Nov 30, 2025",NYK vs. TOR,W,33,6,10,0.6,2,4,0.5,0,0,0.0,2,1,3,3,2,2,1,5,14,17,1
Mikal Bridges,22025,1628969,0022500074,"Nov 28, 2025",NYK vs. MIL,W,35,6,12,0.5,2,5,0.4,0,0,0.0,1,3,4,2,2,1,0,3,14,3,1
Mikal Bridges,22025,1628969,0022500061,"Nov 26, 2025",NYK @ CHA,W,36,8,11,0.727,0,1,0.0,2,2,1.0,1,4,5,3,3,2,2,2,18,23,1
Mikal Bridges,22025,1628969,0022500285,"Nov 24, 2025",NYK @ BKN,W,34,6,11,0.545,2,5,0.4,2,2,1.0,1,3,4,4,2,1,1,3,16,19,1
Mikal Bridges,22025,1628969,0022500269,"Nov 22, 2025",NYK @ ORL,L,38,7,11,0.636,3,5,0.6,1,2,0.5,1,6,7,2,2,1,1,1,18,1,1
Mikal Bridges,22025,1628969,0022500262,"Nov 19, 2025",NYK @ DAL,W,35,7,13,0.538,1,5,0.2,1,2,0.5,1,4,5,6,3,2,2,1,16,-3,1
Mikal Bridges,22025,1628969,0022500244,"Nov 17, 2025",NYK @ MIA,L,39,9,14,0.643,2,4,0.5,3,5,0.6,1,2,3,4,2,4,2,0,23,-8,1
P.J. Washington,22025,1629023,0022500078,"Nov 28, 2025",DAL @ LAL,L,35,9,19,0.474,2,4,0.5,2,2,1.0,4,5,9,1,1,1,2,2,22,-11,1
P.J. Washington,22025,1629023,0022500286,"Nov 24, 2025",DAL @ MIA,L,34,10,21,0.476,3,8,0.375,4,4,1.0,3,5,8,1,0,2,2,3,27,6,1
P.J. Washington,22025,1629023,0022500273,"Nov 22, 2025",DAL vs. MEM,L,32,7,17,0.412,1,5,0.2,0,1,0.0,2,6,8,4,1,2,2,2,15,-8,1
P.J. Washington,22025,1629023,0022500052,"Nov 21, 2025",DAL vs. NOP,W,37,8,14,0.571,5,8,0.625,3,4,0.75,1,8,9,1,0,3,4,1,24,1,1
P.J. Washington,22025,1629023,0022500262,"Nov 19, 2025",DAL vs. NYK,L,33,1,12,0.083,1,5,0.2,3,4,0.75,2,8,10,4,3,0,1,3,6,-6,1
P.J. Washington,22025,1629023,0022500246,"Nov 17, 2025",DAL @ MIN,L,25,5,12,0.417,1,3,0.333,2,2,1.0,0,7,7,2,1,0,2,3,13,-7,1
P.J. Washington,22025,1629023,0022500238,"Nov 16, 2025",DAL vs. POR,W,38,7,16,0.438,5,7,0.714,2,4,0.5,1,6,7,2,1,0,5,1,21,4,1
